User,Krzysztof Kubicz,,Metabolic Load (ML),72.0
Date,2026-08-01,,Biomechanics Load (BL),843.0
Start Time,11:29:45,,ML/Duration,1.74
Duration,00:54:25,,BL/Duration],20.4
Activity Type,Normal Activity,,ML/BL,0.0854
Sport,Running,,Avg BR,39.0
,,,Avg VT,281.6
Total Distance [km],9.1,,Avg VE,105.5
Elevation [m],,,Avg HR,134.0
Climb [m],,,Avg Power,1220.0
Descent [m],,,Avg Cad,177.0

Time,BR,VT,VE,HR,Power,Cad,Speed,Elevation,Cumulative Distance,External Heart Rate,External Bike Power,External Cadence,External Speed,Protocol Grade,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,Equivalent 0% Grade Speed,Ground Contact Time,Air Time,VE 15 sec sum,,Breath by breath time,BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed
753.0,33.23,309.9,104.8,133.0,1235.0,173.0,8.26,,2754.0,,,,,,,,,,,,,,,1334.952,40.5,39.8,301.0,300.9,122.0,107.1,,
754.0,33.27,311.1,104.1,133.0,1237.0,172.1,8.29,,2758.0,,,,,,,,,,,,,,,1336.662,34.9,38.0,247.0,300.6,86.0,106.7,,
755.0,33.38,311.4,103.5,133.0,1242.0,171.5,8.37,,2762.0,,,,,,,,,,,,,,,1338.492,33.3,38.0,259.0,300.3,86.0,106.6,,
756.0,33.43,311.5,103.4,133.0,1242.0,171.5,8.41,,2766.0,,,,,,,,,,,,,,,1340.022,37.5,37.6,263.0,299.9,99.0,106.6,,
757.0,33.46,311.7,103.5,133.0,1240.0,171.5,8.37,,2769.0,,,,,,,,,,,,,,,1341.492,41.7,37.6,226.0,299.7,94.0,106.7,,
758.0,33.5,311.9,103.6,133.0,1236.0,171.5,8.33,,2773.0,,,,,,,,,,,,,,,1342.812,44.1,38.0,340.0,299.4,150.0,106.7,,
759.0,33.69,311.6,103.3,133.0,1235.0,172.4,8.37,,2777.0,,,,,,,,,,,,,,,1344.882,32.6,37.5,340.0,299.2,111.0,106.8,,
760.0,33.9,311.3,103.0,133.0,1233.0,173.0,8.37,,2781.0,,,,,,,,,,,,,,,1346.142,38.5,39.2,224.0,298.7,86.0,106.7,,
761.0,34.11,310.5,102.9,133.0,1233.0,173.0,8.41,,2784.0,,,,,,,,,,,,,,,1347.672,41.7,40.6,261.0,299.2,109.0,106.8,,
762.0,34.33,309.2,103.1,132.0,1232.0,173.0,8.41,,2788.0,,,,,,,,,,,,,,,1349.412,36.6,38.9,358.0,300.0,131.0,107.0,,
763.0,34.46,309.6,103.9,132.0,1228.0,173.0,8.35,,2792.0,,,,,,,,,,,,,,,1351.332,31.2,35.9,213.0,300.1,67.0,106.9,,
764.0,34.55,310.8,105.0,132.0,1228.0,173.0,8.29,,2796.0,,,,,,,,,,,,,,,1352.742,39.5,38.2,231.0,299.4,91.0,106.4,,
765.0,34.72,312.6,106.2,132.0,1225.0,173.0,8.29,,2799.0,,,,,,,,,,,,,,,1354.212,40.5,38.9,378.0,299.0,153.0,106.7,,
766.0,35.04,315.2,107.3,132.0,1222.0,172.1,8.33,,2803.0,,,,,,,,,,,,,,,1356.222,33.3,36.5,378.0,299.5,126.0,106.8,,
767.0,35.28,311.9,106.2,132.0,1225.0,171.5,8.39,,2807.0,,,,,,,,,,,,,,,1357.512,38.5,37.1,204.0,299.0,78.0,106.8,,
768.0,35.35,308.9,105.5,131.0,1221.0,172.4,8.41,,2811.0,,,,,,,,,,,,,,,1358.982,42.9,39.5,226.0,298.0,97.0,106.6,,
769.0,35.23,307.4,105.6,131.0,1219.0,173.0,8.43,,2814.0,,,,,,,,,,,,,,,1360.452,41.7,40.2,303.0,298.1,126.0,106.7,,
770.0,35.09,305.9,105.7,132.0,1217.0,173.0,8.43,,2818.0,,,,,,,,,,,,,,,1362.1979999999999,35.7,38.6,185.0,296.9,66.0,106.4,,
771.0,34.68,303.8,105.4,132.0,1211.0,173.9,8.45,,2822.0,,,,,,,,,,,,,,,1363.422,44.1,41.0,313.0,297.4,138.0,107.0,,
772.0,34.39,303.2,106.0,133.0,1215.0,174.5,8.47,,2826.0,,,,,,,,,,,,,,,1365.492,31.9,40.1,316.0,297.3,101.0,106.7,,
773.0,34.17,304.5,107.0,132.0,1220.0,174.5,8.43,,2829.0,,,,,,,,,,,,,,,1366.932,37.5,38.3,222.0,296.4,83.0,106.5,,
774.0,33.93,308.3,108.0,132.0,1222.0,175.4,8.37,,2833.0,,,,,,,,,,,,,,,1368.2520000000002,44.1,39.1,223.0,296.0,98.0,106.4,,
775.0,33.72,310.5,108.5,132.0,1223.0,175.9,8.35,,2837.0,,,,,,,,,,,,,,,1369.6019999999999,45.5,41.9,301.0,295.7,137.0,106.7,,
776.0,33.61,306.9,106.8,132.0,1224.0,175.9,8.37,,2841.0,,,,,,,,,,,,,,,1371.672,31.9,37.8,301.0,295.5,96.0,106.7,,
777.0,33.81,305.7,107.1,131.0,1219.0,176.8,8.37,,2844.0,,,,,,,,,,,,,,,1373.112,36.6,39.4,220.0,295.1,81.0,106.6,,
778.0,34.06,305.9,107.7,131.0,1214.0,177.4,8.35,,2848.0,,,,,,,,,,,,,,,1374.402,45.5,42.1,227.0,294.7,103.0,106.6,,
779.0,34.23,307.5,107.9,131.0,1207.0,178.3,8.31,,2852.0,,,,,,,,,,,,,,,1375.842,44.1,42.1,341.0,295.0,150.0,107.1,,
780.0,34.39,309.2,108.2,131.0,1204.0,179.8,8.31,,2856.0,,,,,,,,,,,,,,,1378.0620000000001,28.3,37.5,341.0,295.1,96.0,106.9,,
781.0,34.47,311.6,108.1,132.0,1204.0,180.4,8.37,,2859.0,,,,,,,,,,,,,,,1380.312,26.3,36.3,293.0,294.7,77.0,106.5,,
782.0,34.58,313.4,107.7,132.0,1207.0,180.4,8.37,,2863.0,,,,,,,,,,,,,,,1381.602,41.7,38.0,227.0,293.8,95.0,106.4,,
783.0,34.81,311.4,106.5,131.0,1207.0,180.4,8.41,,2867.0,,,,,,,,,,,,,,,1383.222,42.9,37.6,351.0,294.1,150.0,106.7,,
784.0,35.07,310.1,105.8,132.0,1208.0,179.5,8.41,,2871.0,,,,,,,,,,,,,,,1385.802,25.0,32.1,464.0,295.4,116.0,106.9,,
785.0,35.4,310.5,106.7,132.0,1209.0,178.9,8.37,,2874.0,,,,,,,,,,,,,,,1387.092,36.6,34.9,222.0,295.0,81.0,106.8,,
786.0,35.47,310.8,107.3,132.0,1204.0,178.9,8.37,,2878.0,,,,,,,,,,,,,,,1388.598,41.7,40.0,186.0,294.6,78.0,106.7,,
787.0,35.47,311.2,107.9,132.0,1203.0,178.9,8.35,,2882.0,,,,,,,,,,,,,,,1389.942,44.1,40.4,209.0,294.4,92.0,106.8,,
788.0,35.49,309.7,107.7,132.0,1209.0,178.9,8.29,,2885.0,,,,,,,,,,,,,,,1391.142,46.9,40.8,226.0,293.1,106.0,106.3,,
789.0,35.56,307.7,107.5,132.0,1219.0,179.8,8.24,,2889.0,,,,,,,,,,,,,,,1392.552,44.1,43.3,209.0,292.7,92.0,106.2,,
790.0,35.82,306.4,108.3,132.0,1222.0,179.4,8.24,,2893.0,,,,,,,,,,,,,,,1394.202,38.5,43.3,284.0,291.7,109.0,106.1,,
791.0,35.82,306.8,108.7,132.0,1223.0,179.8,8.24,,2896.0,,,,,,,,,,,,,,,1396.752,25.4,42.2,414.0,293.2,105.0,106.5,,
792.0,35.82,307.3,109.2,131.0,1223.0,179.4,8.29,,2900.0,,,,,,,,,,,,,,,1398.102,35.7,39.4,171.0,292.7,61.0,106.1,,
793.0,35.8,306.4,108.9,131.0,1220.0,177.9,8.33,,2904.0,,,,,,,,,,,,,,,1399.482,44.1,39.4,178.0,292.4,79.0,106.0,,
794.0,35.7,302.5,107.2,130.0,1222.0,177.4,8.37,,2908.0,,,,,,,,,,,,,,,1400.862,42.9,39.0,340.0,292.9,146.0,106.3,,
795.0,35.65,302.2,107.9,130.0,1222.0,177.4,8.39,,2911.0,,,,,,,,,,,,,,,1403.262,27.3,35.3,346.0,292.3,94.0,105.8,,
796.0,35.67,304.8,109.2,130.0,1221.0,177.4,8.41,,2915.0,,,,,,,,,,,,,,,1404.672,38.5,39.0,231.0,291.0,89.0,105.6,,
797.0,35.75,310.3,110.4,131.0,1221.0,177.4,8.41,,2919.0,,,,,,,,,,,,,,,1406.0220000000002,44.1,41.8,212.0,290.9,94.0,105.6,,
798.0,35.81,310.2,109.8,131.0,1221.0,177.4,8.43,,2923.0,,,,,,,,,,,,,,,1407.462,41.7,41.0,355.0,291.6,148.0,105.9,,
799.0,35.87,309.8,109.3,131.0,1218.0,177.4,8.37,,2926.0,,,,,,,,,,,,,,,1409.592,31.3,37.1,355.0,291.5,111.0,105.6,,
800.0,35.89,309.8,109.8,130.0,1217.0,177.4,8.29,,2930.0,,,,,,,,,,,,,,,1411.182,33.3,37.8,153.0,290.3,51.0,105.3,,
801.0,35.91,309.9,110.2,130.0,1218.0,176.4,8.26,,2934.0,,,,,,,,,,,,,,,1412.502,44.1,39.7,153.0,289.8,68.0,105.2,,
802.0,35.93,310.5,110.1,130.0,1223.0,175.0,8.26,,2938.0,,,,,,,,,,,,,,,1413.5819999999999,50.0,39.7,394.0,290.4,197.0,105.7,,
803.0,35.98,308.4,108.9,130.0,1224.0,173.5,8.31,,2941.0,,,,,,,,,,,,,,,1416.2820000000002,25.9,36.2,394.0,291.4,102.0,105.7,,
804.0,36.05,305.4,107.4,131.0,1223.0,172.0,8.31,,2945.0,,,,,,,,,,,,,,,1417.752,34.9,37.4,237.0,291.4,83.0,105.6,,
805.0,36.18,302.5,107.0,131.0,1221.0,171.4,8.31,,2949.0,,,,,,,,,,,,,,,1419.102,45.5,41.5,232.0,290.5,106.0,105.2,,
806.0,36.31,299.9,106.7,131.0,1220.0,170.5,8.31,,2952.0,,,,,,,,,,,,,,,1420.482,44.1,41.5,367.0,290.3,162.0,105.5,,
807.0,36.51,302.2,108.3,130.0,1219.0,170.9,8.31,,2956.0,,,,,,,,,,,,,,,1422.822,28.3,35.8,367.0,291.0,104.0,105.6,,
808.0,36.7,304.5,109.9,131.0,1225.0,170.5,8.37,,2960.0,,,,,,,,,,,,,,,1424.142,37.5,38.8,215.0,290.5,80.0,105.4,,
809.0,36.89,308.6,111.3,131.0,1226.0,170.8,8.35,,2964.0,,,,,,,,,,,,,,,1425.552,44.1,41.9,195.0,290.2,86.0,105.3,,
810.0,37.04,312.9,112.2,131.0,1228.0,171.4,8.26,,2967.0,,,,,,,,,,,,,,,1426.8719999999998,44.1,41.9,181.0,288.7,80.0,104.7,,
811.0,37.11,311.5,111.3,133.0,1232.0,171.4,8.22,,2971.0,,,,,,,,,,,,,,,1428.258,46.9,41.9,212.0,288.3,99.0,104.7,,
812.0,37.15,310.3,110.9,132.0,1232.0,171.4,8.2,,2975.0,,,,,,,,,,,,,,,1429.458,48.4,45.0,144.0,286.6,70.0,104.5,,
813.0,37.18,309.2,111.0,132.0,1231.0,171.4,8.2,,2978.0,,,,,,,,,,,,,,,1429.482,48.4,46.5,144.0,285.8,70.0,104.3,,
814.0,37.2,308.5,111.2,132.0,1234.0,170.5,8.24,,2982.0,,,,,,,,,,,,,,,1430.208,71.4,47.9,413.0,286.6,295.0,105.3,,
815.0,37.24,308.8,111.7,132.0,1238.0,170.9,8.29,,2986.0,,,,,,,,,,,,,,,1432.338,57.7,51.5,413.0,288.2,238.0,106.5,,
816.0,37.05,309.6,111.6,132.0,1238.0,170.5,8.26,,2989.0,,,,,,,,,,,,,,,1433.712,36.6,51.5,208.0,287.3,76.0,106.0,,
817.0,36.84,309.9,111.7,132.0,1230.0,170.9,8.26,,2993.0,,,,,,,,,,,,,,,1435.1280000000002,45.5,50.5,159.0,286.6,72.0,105.8,,
818.0,36.65,310.0,112.0,131.0,1226.0,172.4,8.22,,2997.0,,,,,,,,,,,,,,,1436.208,51.7,51.6,252.0,286.1,130.0,106.0,,
819.0,36.74,310.6,112.5,131.0,1223.0,173.0,8.2,,3000.0,,,,,,,,,,,,,,,1437.552,45.5,47.5,274.0,286.4,125.0,106.3,,
820.0,36.98,312.4,113.3,131.0,1219.0,172.0,8.18,,3004.0,,,,,,,,,,,,,,,1439.442,34.9,42.5,218.0,285.6,76.0,105.9,,
821.0,37.3,314.9,114.3,131.0,1220.0,170.6,8.24,,3008.0,,,,,,,,,,,,,,,1440.912,36.6,42.5,230.0,284.9,84.0,105.7,,
822.0,37.36,316.1,114.1,131.0,1219.0,169.1,8.29,,3011.0,,,,,,,,,,,,,,,1442.292,44.1,42.1,250.0,285.2,110.0,105.9,,
823.0,37.43,317.2,113.9,131.0,1222.0,169.4,8.29,,3015.0,,,,,,,,,,,,,,,1443.672,44.1,41.6,358.0,286.1,158.0,106.3,,
824.0,37.49,314.6,112.6,131.0,1226.0,167.7,8.29,,3019.0,,,,,,,,,,,,,,,1446.0120000000002,27.8,38.5,358.0,285.6,99.0,105.7,,
825.0,37.61,310.2,111.0,130.0,1223.0,166.3,8.2,,3023.0,,,,,,,,,,,,,,,1447.722,32.6,37.8,252.0,284.5,82.0,105.4,,
826.0,37.93,306.4,110.6,131.0,1220.0,167.2,8.18,,3026.0,,,,,,,,,,,,,,,1449.132,40.5,39.1,225.0,284.2,91.0,105.3,,
827.0,38.16,305.5,110.7,131.0,1219.0,168.7,8.24,,3030.0,,,,,,,,,,,,,,,1450.602,42.9,38.7,224.0,283.8,96.0,105.4,,
828.0,38.34,306.0,111.0,131.0,1222.0,170.2,8.29,,3034.0,,,,,,,,,,,,,,,1451.982,42.9,38.7,421.0,283.8,181.0,105.7,,
829.0,38.39,305.1,110.5,131.0,1230.0,171.6,8.29,,3037.0,,,,,,,,,,,,,,,1454.232,27.8,38.7,443.0,284.0,123.0,105.8,,
830.0,38.37,303.5,109.9,131.0,1237.0,172.2,8.26,,3041.0,,,,,,,,,,,,,,,1455.732,38.5,40.6,214.0,284.1,82.0,105.9,,
831.0,38.29,301.2,109.8,130.0,1238.0,173.1,8.29,,3045.0,,,,,,,,,,,,,,,1457.052,45.5,41.4,183.0,283.8,83.0,105.9,,
832.0,38.23,299.7,110.5,131.0,1239.0,172.9,8.35,,3048.0,,,,,,,,,,,,,,,1458.462,44.1,41.8,360.0,284.6,159.0,106.3,,
833.0,38.18,299.1,110.9,131.0,1233.0,173.1,8.33,,3052.0,,,,,,,,,,,,,,,1460.442,32.6,38.4,360.0,285.4,117.0,106.4,,
834.0,38.13,298.9,110.8,131.0,1235.0,173.7,8.29,,3056.0,,,,,,,,,,,,,,,1462.092,34.1,38.9,239.0,285.1,82.0,106.1,,
835.0,38.09,298.7,110.7,131.0,1236.0,173.7,8.29,,3060.0,,,,,,,,,,,,,,,1463.592,38.5,38.9,237.0,284.8,91.0,106.1,,
836.0,37.84,299.8,111.1,131.0,1239.0,172.8,8.29,,3063.0,,,,,,,,,,,,,,,1465.242,38.5,37.0,418.0,285.7,161.0,106.5,,
837.0,37.58,301.2,111.5,131.0,1242.0,172.2,8.31,,3067.0,,,,,,,,,,,,,,,1467.3719999999998,28.8,35.1,418.0,286.1,121.0,106.4,,
838.0,37.36,302.7,111.7,131.0,1243.0,172.1,8.33,,3071.0,,,,,,,,,,,,,,,1468.752,39.5,37.0,165.0,285.2,65.0,106.1,,
839.0,37.34,306.2,112.0,131.0,1236.0,172.1,8.31,,3074.0,,,,,,,,,,,,,,,1470.0720000000001,44.1,38.8,178.0,284.8,79.0,106.0,,
840.0,37.45,308.3,111.9,131.0,1235.0,172.1,8.29,,3078.0,,,,,,,,,,,,,,,1471.332,45.5,40.7,259.0,283.9,118.0,105.7,,
841.0,37.63,309.5,111.5,131.0,1232.0,172.1,8.29,,3082.0,,,,,,,,,,,,,,,1472.922,42.9,42.1,359.0,284.3,154.0,105.9,,
842.0,37.74,308.7,110.7,131.0,1236.0,172.1,8.29,,3086.0,,,,,,,,,,,,,,,1475.472,28.3,42.1,359.0,283.1,102.0,105.7,,
843.0,37.85,307.8,110.0,131.0,1239.0,171.1,8.33,,3089.0,,,,,,,,,,,,,,,1477.3680000000002,24.6,38.4,312.0,283.6,77.0,105.6,,
844.0,37.98,307.0,109.7,131.0,1243.0,170.6,8.33,,3093.0,,,,,,,,,,,,,,,1479.432,33.3,34.8,312.0,284.0,104.0,105.7,,
845.0,38.06,304.3,108.7,131.0,1250.0,171.5,8.31,,3097.0,,,,,,,,,,,,,,,1482.012,23.1,28.7,438.0,284.9,101.0,105.7,,
846.0,38.11,299.0,106.8,131.0,1249.0,173.0,8.35,,3100.0,,,,,,,,,,,,,,,1483.452,35.7,28.7,181.0,284.0,65.0,105.6,,
847.0,38.18,295.5,106.4,130.0,1247.0,174.5,8.37,,3104.0,,,,,,,,,,,,,,,1484.7720000000002,46.9,31.2,152.0,283.3,71.0,105.0,,
848.0,38.25,292.1,106.0,130.0,1248.0,175.0,8.35,,3108.0,,,,,,,,,,,,,,,1485.882,50.0,38.6,197.0,283.0,99.0,104.9,,
849.0,38.33,290.9,106.5,130.0,1250.0,177.4,8.37,,3112.0,,,,,,,,,,,,,,,1487.292,45.5,42.7,366.0,283.7,166.0,105.3,,
850.0,38.41,291.5,107.6,130.0,1252.0,178.8,8.37,,3115.0,,,,,,,,,,,,,,,1489.722,27.3,42.7,367.0,285.0,100.0,105.2,,
851.0,38.4,293.2,108.8,130.0,1244.0,178.8,8.35,,3119.0,,,,,,,,,,,,,,,1491.132,35.7,42.7,194.0,284.5,69.0,105.0,,
852.0,38.23,295.3,109.6,130.0,1241.0,177.8,8.31,,3123.0,,,,,,,,,,,,,,,1492.542,44.1,41.8,181.0,283.6,80.0,104.7,,
853.0,37.98,296.9,110.2,130.0,1238.0,177.3,8.29,,3127.0,,,,,,,,,,,,,,,1493.922,45.5,41.8,128.0,282.4,58.0,104.4,,
854.0,37.68,295.9,109.9,130.0,1239.0,177.3,8.26,,3130.0,,,,,,,,,,,,,,,1495.722,31.3,37.0,241.0,282.4,75.0,104.4,,
855.0,37.28,296.9,110.5,130.0,1238.0,176.4,8.24,,3134.0,,,,,,,,,,,,,,,1497.162,42.9,40.9,364.0,283.1,156.0,104.8,,
856.0,36.84,297.9,110.8,130.0,1238.0,175.8,8.2,,3138.0,,,,,,,,,,,,,,,1499.5020000000002,29.4,39.4,405.0,283.4,119.0,104.9,,
857.0,36.41,294.9,108.7,130.0,1238.0,175.8,8.2,,3141.0,,,,,,,,,,,,,,,1500.8519999999999,34.9,36.3,228.0,283.1,80.0,104.8,,
858.0,36.1,290.9,107.4,131.0,1244.0,175.8,8.2,,3145.0,,,,,,,,,,,,,,,1502.322,44.1,36.3,228.0,282.5,101.0,104.8,,
859.0,35.89,286.5,106.7,131.0,1247.0,175.8,8.16,,3149.0,,,,,,,,,,,,,,,1503.396,50.0,40.6,261.0,282.5,130.0,105.1,,
860.0,36.05,287.0,107.5,131.0,1249.0,175.8,8.16,,3152.0,,,,,,,,,,,,,,,1504.962,41.7,40.2,261.0,282.4,109.0,105.2,,
861.0,36.26,287.5,108.2,130.0,1249.0,176.7,8.14,,3156.0,,,,,,,,,,,,,,,1506.522,38.5,41.4,342.0,282.8,132.0,105.5,,
862.0,36.55,288.2,108.5,131.0,1248.0,177.3,8.14,,3159.0,,,,,,,,,,,,,,,1508.382,33.3,41.4,234.0,282.6,78.0,105.5,,
863.0,36.85,288.9,108.9,131.0,1254.0,177.4,8.14,,3163.0,,,,,,,,,,,,,,,1509.7620000000002,39.5,39.9,205.0,282.2,81.0,105.4,,
864.0,37.18,288.6,108.8,132.0,1260.0,178.4,8.18,,3167.0,,,,,,,,,,,,,,,1511.412,39.5,39.1,301.0,282.3,119.0,105.8,,
865.0,37.51,287.9,108.5,132.0,1257.0,178.9,8.18,,3170.0,,,,,,,,,,,,,,,1513.542,29.4,37.1,301.0,282.3,89.0,105.7,,
866.0,37.71,286.8,108.4,132.0,1256.0,178.9,8.2,,3174.0,,,,,,,,,,,,,,,1516.308,21.1,34.1,301.0,282.4,64.0,105.6,,
867.0,37.91,285.8,108.3,131.0,1253.0,178.9,8.24,,3178.0,,,,,,,,,,,,,,,1518.288,31.3,33.4,261.0,282.0,82.0,105.5,,
868.0,38.15,284.4,108.1,131.0,1257.0,178.9,8.29,,3181.0,,,,,,,,,,,,,,,1520.172,30.6,30.4,190.0,281.2,58.0,105.4,,
869.0,38.43,282.9,107.8,131.0,1260.0,178.9,8.35,,3185.0,,,,,,,,,,,,,,,1521.522,40.5,30.4,365.0,281.6,148.0,105.8,,
870.0,38.58,283.9,108.3,131.0,1262.0,178.9,8.31,,3189.0,,,,,,,,,,,,,,,1523.502,33.3,31.7,365.0,281.8,122.0,106.0,,
871.0,38.57,282.4,107.6,132.0,1272.0,178.0,8.29,,3193.0,,,,,,,,,,,,,,,1525.0079999999998,36.6,33.7,180.0,281.2,66.0,105.8,,
872.0,38.43,279.5,106.8,132.0,1279.0,177.4,8.37,,3196.0,,,,,,,,,,,,,,,1526.442,42.9,36.8,385.0,281.1,165.0,106.1,,
873.0,38.28,278.1,107.4,132.0,1280.0,177.4,8.45,,3200.0,,,,,,,,,,,,,,,1528.7820000000002,28.3,36.8,385.0,281.6,109.0,106.2,,
874.0,38.37,280.0,108.0,132.0,1278.0,177.4,8.52,,3204.0,,,,,,,,,,,,,,,1530.588,30.6,33.5,150.0,280.7,46.0,105.9,,
875.0,38.53,284.4,109.1,132.0,1284.0,177.4,8.56,,3208.0,,,,,,,,,,,,,,,1531.818,42.9,36.7,217.0,280.6,93.0,105.9,,
876.0,38.76,288.7,110.0,131.0,1299.0,177.4,8.56,,3212.0,,,,,,,,,,,,,,,1533.288,42.9,38.8,193.0,280.1,83.0,105.7,,
877.0,39.04,292.3,110.4,131.0,1315.0,178.4,8.56,,3215.0,,,,,,,,,,,,,,,1534.662,44.1,38.8,187.0,279.7,82.0,105.8,,
878.0,39.5,293.7,110.4,131.0,1334.0,178.0,8.52,,3219.0,,,,,,,,,,,,,,,1536.048,42.9,42.9,375.0,280.2,161.0,106.1,,
879.0,40.17,292.9,110.0,131.0,1337.0,177.4,8.47,,3223.0,,,,,,,,,,,,,,,1538.028,31.9,42.9,375.0,280.2,120.0,106.5,,
880.0,40.9,293.3,110.3,132.0,1333.0,178.4,8.45,,3227.0,,,,,,,,,,,,,,,1539.4080000000001,40.5,42.1,223.0,279.9,90.0,106.4,,
881.0,41.42,293.0,110.3,135.0,1327.0,178.9,8.45,,3231.0,,,,,,,,,,,,,,,1540.812,41.7,41.7,366.0,279.9,153.0,106.8,,
882.0,41.85,292.4,110.2,135.0,1323.0,179.8,8.6,,3234.0,,,,,,,,,,,,,,,1542.798,32.6,38.3,366.0,279.9,119.0,106.6,,
883.0,42.24,292.5,110.4,134.0,1317.0,179.5,8.72,,3238.0,,,,,,,,,,,,,,,1544.292,37.5,36.9,209.0,279.1,79.0,106.4,,
884.0,42.52,292.0,110.2,132.0,1313.0,178.9,8.79,,3242.0,,,,,,,,,,,,,,,1545.672,44.1,39.9,363.0,279.9,160.0,106.8,,
885.0,42.61,289.3,108.9,131.0,1315.0,178.0,8.81,,3246.0,,,,,,,,,,,,,,,1547.838,30.0,37.3,363.0,280.7,109.0,106.9,,
886.0,42.27,289.6,108.8,132.0,1318.0,177.4,8.81,,3250.0,,,,,,,,,,,,,,,1548.828,48.4,38.1,291.0,281.1,141.0,107.2,,
887.0,41.89,287.1,108.3,132.0,1320.0,177.4,8.81,,3254.0,,,,,,,,,,,,,,,1551.192,28.8,37.2,291.0,281.8,84.0,107.1,,
888.0,41.47,282.9,107.8,132.0,1317.0,177.4,8.87,,3258.0,,,,,,,,,,,,,,,1552.512,36.6,36.9,425.0,283.1,156.0,107.5,,
889.0,40.98,280.1,107.8,132.0,1314.0,179.0,8.93,,3262.0,,,,,,,,,,,,,,,1554.588,32.6,33.1,425.0,284.3,139.0,107.6,,
890.0,40.64,282.7,109.3,131.0,1313.0,179.0,9.0,,3266.0,,,,,,,,,,,,,,,1556.028,38.5,35.9,177.0,283.9,68.0,107.3,,
891.0,40.32,285.8,111.0,131.0,1315.0,180.9,9.0,,3270.0,,,,,,,,,,,,,,,1557.3120000000001,44.1,35.9,190.0,283.4,84.0,107.2,,
892.0,39.91,290.3,112.0,131.0,1318.0,182.4,9.0,,3274.0,,,,,,,,,,,,,,,1558.632,46.9,39.7,398.0,284.0,187.0,107.6,,
893.0,39.65,294.4,112.7,132.0,1319.0,183.3,8.98,,3278.0,,,,,,,,,,,,,,,1561.032,28.3,38.4,398.0,285.1,113.0,107.8,,
894.0,39.63,297.4,113.3,132.0,1318.0,183.0,9.0,,3282.0,,,,,,,,,,,,,,,1562.5079999999998,34.9,39.2,201.0,284.0,70.0,107.1,,
895.0,39.75,300.6,113.0,132.0,1314.0,182.4,9.08,,3286.0,,,,,,,,,,,,,,,1563.912,41.7,40.2,241.0,283.8,100.0,107.1,,
896.0,39.77,300.3,111.8,131.0,1311.0,183.3,9.02,,3290.0,,,,,,,,,,,,,,,1565.4,41.7,39.4,285.0,283.2,119.0,107.2,,
897.0,39.72,297.7,110.1,131.0,1314.0,183.0,8.87,,3294.0,,,,,,,,,,,,,,,1567.308,33.3,36.6,243.0,283.2,81.0,107.3,,
898.0,39.63,297.4,108.6,131.0,1316.0,182.4,8.64,,3298.0,,,,,,,,,,,,,,,1568.982,34.1,36.9,339.0,283.5,116.0,107.4,,
899.0,39.5,298.6,107.2,132.0,1315.0,182.4,8.52,,3302.0,,,,,,,,,,,,,,,1571.268,27.8,36.4,339.0,283.0,94.0,107.1,,
900.0,39.35,299.3,107.3,132.0,1319.0,181.5,8.43,,3306.0,,,,,,,,,,,,,,,1572.552,39.5,35.6,189.0,282.8,75.0,107.1,,
901.0,39.21,300.1,107.5,132.0,1318.0,180.0,8.45,,3309.0,,,,,,,,,,,,,,,1573.932,44.1,35.6,201.0,282.7,89.0,107.2,,
902.0,38.96,301.0,107.7,132.0,1301.0,179.4,8.47,,3313.0,,,,,,,,,,,,,,,1575.348,42.9,38.8,389.0,283.5,167.0,107.5,,
903.0,38.59,301.5,107.7,133.0,1277.0,179.4,8.52,,3317.0,,,,,,,,,,,,,,,1577.4119999999998,32.6,38.3,389.0,283.5,127.0,107.3,,
904.0,38.3,298.1,106.1,133.0,1269.0,179.4,8.56,,3321.0,,,,,,,,,,,,,,,1578.732,38.5,40.3,189.0,282.5,73.0,107.1,,
905.0,38.01,295.0,105.5,132.0,1267.0,178.5,8.58,,3325.0,,,,,,,,,,,,,,,1580.112,44.1,41.8,217.0,282.2,96.0,107.1,,
906.0,37.77,292.6,105.4,131.0,1265.0,178.0,8.54,,3328.0,,,,,,,,,,,,,,,1581.6119999999999,40.5,40.6,229.0,282.0,93.0,107.3,,
907.0,37.64,291.2,105.2,131.0,1264.0,178.0,8.5,,3332.0,,,,,,,,,,,,,,,1582.992,44.1,41.0,361.0,282.3,159.0,107.4,,
908.0,37.46,290.6,105.2,132.0,1264.0,178.0,8.5,,3336.0,,,,,,,,,,,,,,,1585.0320000000002,31.9,41.0,273.0,281.3,87.0,106.8,,
909.0,37.24,290.3,105.1,133.0,1257.0,178.0,8.45,,3340.0,,,,,,,,,,,,,,,1586.7720000000002,31.3,38.9,213.0,280.0,67.0,106.5,,
910.0,37.04,291.0,105.1,133.0,1248.0,178.0,8.41,,3344.0,,,,,,,,,,,,,,,1588.0919999999999,44.1,38.9,280.0,279.0,123.0,106.2,,
911.0,36.84,291.8,105.1,132.0,1237.0,178.0,8.37,,3347.0,,,,,,,,,,,,,,,1590.1319999999998,31.9,36.0,280.0,279.3,89.0,105.9,,
